index,plate,season,world,mood,energy,palette,twist,seed,clean_path,preview_path,duration_ms,status,prompt
240,0240_botanical_storm_eruption_solar.jpg,general,botanical,storm,eruption,solar,,1429683946,previews/studio/general/0240_botanical_storm_eruption_solar.jpg,wallpapers/studio/general/0240_botanical_storm_eruption_solar.jpg,66798,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Radiant gold, amber and warm ivory against deep bronze."
378,0378_architecture_twilight_surge_ultraviolet.jpg,general,architecture,twilight,surge,ultraviolet,,522115327,previews/studio/general/0378_architecture_twilight_surge_ultraviolet.jpg,wallpapers/studio/general/0378_architecture_twilight_surge_ultraviolet.jpg,63641,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Saturated violet, magenta and electric blue against black."
99,0099_ocean_twilight_flow_solar.jpg,general,ocean,twilight,flow,solar,,816396223,previews/studio/general/0099_ocean_twilight_flow_solar.jpg,wallpapers/studio/general/0099_ocean_twilight_flow_solar.jpg,63958,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Radiant gold, amber and warm ivory against deep bronze."
528,0528_mineral_inferno_eruption_solar.jpg,general,mineral,inferno,eruption,solar,,1403004782,previews/studio/general/0528_mineral_inferno_eruption_solar.jpg,wallpapers/studio/general/0528_mineral_inferno_eruption_solar.jpg,63980,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Radiant gold, amber and warm ivory against deep bronze."
241,0241_botanical_twilight_stillness_solar.jpg,general,botanical,twilight,stillness,solar,,1936636060,previews/studio/general/0241_botanical_twilight_stillness_solar.jpg,wallpapers/studio/general/0241_botanical_twilight_stillness_solar.jpg,64778,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Radiant gold, amber and warm ivory against deep bronze."
379,0379_architecture_eclipse_eruption_ultraviolet.jpg,general,architecture,eclipse,eruption,ultraviolet,,1029067441,previews/studio/general/0379_architecture_eclipse_eruption_ultraviolet.jpg,wallpapers/studio/general/0379_architecture_eclipse_eruption_ultraviolet.jpg,64247,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Saturated violet, magenta and electric blue against black."
100,0100_ocean_eclipse_surge_solar.jpg,general,ocean,eclipse,surge,solar,,1323348337,previews/studio/general/0100_ocean_eclipse_surge_solar.jpg,wallpapers/studio/general/0100_ocean_eclipse_surge_solar.jpg,64624,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Radiant gold, amber and warm ivory against deep bronze."
242,0242_botanical_eclipse_drift_solar.jpg,general,botanical,eclipse,drift,solar,,296104527,previews/studio/general/0242_botanical_eclipse_drift_solar.jpg,wallpapers/studio/general/0242_botanical_eclipse_drift_solar.jpg,63921,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Radiant gold, amber and warm ivory against deep bronze."
529,0529_mineral_dream_stillness_solar.jpg,general,mineral,dream,stillness,solar,,1909956896,,,,failed,"flux timed out -- status=starting"
380,0380_architecture_midnight_stillness_ultraviolet.jpg,general,architecture,midnight,stillness,ultraviolet,,1536019555,previews/studio/general/0380_architecture_midnight_stillness_ultraviolet.jpg,wallpapers/studio/general/0380_architecture_midnight_stillness_ultraviolet.jpg,64339,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Saturated violet, magenta and electric blue against black."
243,0243_botanical_midnight_flow_solar.jpg,general,botanical,midnight,flow,solar,,803056641,previews/studio/general/0243_botanical_midnight_flow_solar.jpg,wallpapers/studio/general/0243_botanical_midnight_flow_solar.jpg,65240,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Radiant gold, amber and warm ivory against deep bronze."
101,0101_ocean_midnight_eruption_solar.jpg,general,ocean,midnight,eruption,solar,,1830300451,,,,failed,"flux timed out -- status=starting"
530,0530_mineral_storm_drift_solar.jpg,general,mineral,storm,drift,solar,,269425363,previews/studio/general/0530_mineral_storm_drift_solar.jpg,wallpapers/studio/general/0530_mineral_storm_drift_solar.jpg,64971,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Radiant gold, amber and warm ivory against deep bronze."
381,0381_architecture_inferno_drift_ultraviolet.jpg,general,architecture,inferno,drift,ultraviolet,,2042971669,previews/studio/general/0381_architecture_inferno_drift_ultraviolet.jpg,wallpapers/studio/general/0381_architecture_inferno_drift_ultraviolet.jpg,64195,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Saturated violet, magenta and electric blue against black."
244,0244_botanical_inferno_surge_solar.jpg,general,botanical,inferno,surge,solar,,1310008755,previews/studio/general/0244_botanical_inferno_surge_solar.jpg,wallpapers/studio/general/0244_botanical_inferno_surge_solar.jpg,64251,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Radiant gold, amber and warm ivory against deep bronze."
102,0102_ocean_dream_stillness_neon_noir.jpg,general,ocean,dream,stillness,neon_noir,,189768918,previews/studio/general/0102_ocean_dream_stillness_neon_noir.jpg,wallpapers/studio/general/0102_ocean_dream_stillness_neon_noir.jpg,63963,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Hot magenta, cyan and violet against near-black."
531,0531_mineral_twilight_flow_solar.jpg,general,mineral,twilight,flow,solar,,776377477,,,,failed,"flux timed out -- status=starting"
382,0382_architecture_dream_flow_ultraviolet.jpg,general,architecture,dream,flow,ultraviolet,,402440136,previews/studio/general/0382_architecture_dream_flow_ultraviolet.jpg,wallpapers/studio/general/0382_architecture_dream_flow_ultraviolet.jpg,64201,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Saturated violet, magenta and electric blue against black."
245,0245_botanical_dream_eruption_solar.jpg,general,botanical,dream,eruption,solar,,1816960869,previews/studio/general/0245_botanical_dream_eruption_solar.jpg,wallpapers/studio/general/0245_botanical_dream_eruption_solar.jpg,63967,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Radiant gold, amber and warm ivory against deep bronze."
103,0103_ocean_storm_drift_neon_noir.jpg,general,ocean,storm,drift,neon_noir,,696721032,previews/studio/general/0103_ocean_storm_drift_neon_noir.jpg,wallpapers/studio/general/0103_ocean_storm_drift_neon_noir.jpg,63908,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Gentle directional movement, softly displaced forms, subtle asymmetry and relaxed visual flow across the composition. Hot magenta, cyan and violet against near-black."
104,0104_ocean_twilight_flow_neon_noir.jpg,general,ocean,twilight,flow,neon_noir,,1203673146,previews/studio/general/0104_ocean_twilight_flow_neon_noir.jpg,wallpapers/studio/general/0104_ocean_twilight_flow_neon_noir.jpg,5057,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Hot magenta, cyan and violet against near-black."
532,0532_mineral_eclipse_surge_solar.jpg,general,mineral,eclipse,surge,solar,,1283329591,previews/studio/general/0532_mineral_eclipse_surge_solar.jpg,wallpapers/studio/general/0532_mineral_eclipse_surge_solar.jpg,65775,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Radiant gold, amber and warm ivory against deep bronze."
383,0383_architecture_storm_surge_ultraviolet.jpg,general,architecture,storm,surge,ultraviolet,,909392250,previews/studio/general/0383_architecture_storm_surge_ultraviolet.jpg,wallpapers/studio/general/0383_architecture_storm_surge_ultraviolet.jpg,64371,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Hard raking light through broken darkness, sharp highlights, deep shadows, high contrast and dense moisture-filled atmosphere. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Saturated violet, magenta and electric blue against black."
384,0384_architecture_eclipse_eruption_solar.jpg,general,architecture,eclipse,eruption,solar,,1416344364,previews/studio/general/0384_architecture_eclipse_eruption_solar.jpg,wallpapers/studio/general/0384_architecture_eclipse_eruption_solar.jpg,5441,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Radiant gold, amber and warm ivory against deep bronze."
246,0246_botanical_twilight_stillness_neon_noir.jpg,general,botanical,twilight,stillness,neon_noir,,176429336,previews/studio/general/0246_botanical_twilight_stillness_neon_noir.jpg,wallpapers/studio/general/0246_botanical_twilight_stillness_neon_noir.jpg,64261,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Low directional light, long soft shadows, subdued highlights, layered atmospheric haze and a gradual transition between luminous and dark values. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Hot magenta, cyan and violet against near-black."
105,0105_ocean_eclipse_surge_neon_noir.jpg,general,ocean,eclipse,surge,neon_noir,,1710625260,previews/studio/general/0105_ocean_eclipse_surge_neon_noir.jpg,wallpapers/studio/general/0105_ocean_eclipse_surge_neon_noir.jpg,63829,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Strong backlighting, deep silhouettes, narrow brilliant rim light, extreme separation between darkness and radiance, with restrained atmospheric glow. Forceful directional movement, strong diagonals, overlapping forms, dynamic scale changes and pronounced visual momentum. Hot magenta, cyan and violet against near-black."
533,0533_mineral_midnight_eruption_solar.jpg,general,mineral,midnight,eruption,solar,,1790281705,previews/studio/general/0533_mineral_midnight_eruption_solar.jpg,wallpapers/studio/general/0533_mineral_midnight_eruption_solar.jpg,64229,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Radiant gold, amber and warm ivory against deep bronze."
385,0385_architecture_midnight_stillness_solar.jpg,general,architecture,midnight,stillness,solar,,1923296478,previews/studio/general/0385_architecture_midnight_stillness_solar.jpg,wallpapers/studio/general/0385_architecture_midnight_stillness_solar.jpg,64630,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Arches, columns, vaults, stairs, towers, passages and monumental geometric structures arranged with dramatic scale and depth. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Radiant gold, amber and warm ivory against deep bronze."
247,0247_botanical_eclipse_drift_neon_noir.jpg,general,botanical,eclipse,drift,neon_noir,,683381450,,,,failed,"prediction failed: Model execution failed (User Input Error): AiError: AiError: NSFW content detected. Try running it again, or try a different prompt. (f7e76c91-4078-46ef-8c78-fc62bc09c83b)"
248,0248_botanical_midnight_flow_neon_noir.jpg,general,botanical,midnight,flow,neon_noir,,1190333564,previews/studio/general/0248_botanical_midnight_flow_neon_noir.jpg,wallpapers/studio/general/0248_botanical_midnight_flow_neon_noir.jpg,2614,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Leaves, petals, vines, roots, branches, blossoms, seeds and intricate organic plant structures woven into layered compositions. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Continuous sweeping movement, interconnected forms, graceful curves and clear directional pathways carrying the eye through the composition. Hot magenta, cyan and violet against near-black."
106,0106_ocean_midnight_eruption_neon_noir.jpg,general,ocean,midnight,eruption,neon_noir,,70093727,previews/studio/general/0106_ocean_midnight_eruption_neon_noir.jpg,wallpapers/studio/general/0106_ocean_midnight_eruption_neon_noir.jpg,64225,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Predominantly deep values, sparse concentrated illumination, rich shadows, isolated highlights and quiet low-light atmosphere. Explosive outward movement, fragmented forms, dramatic displacement, extreme scale variation and dense controlled complexity radiating through the composition. Hot magenta, cyan and violet against near-black."
107,0107_ocean_inferno_stillness_neon_noir.jpg,general,ocean,inferno,stillness,neon_noir,,577045841,previews/studio/general/0107_ocean_inferno_stillness_neon_noir.jpg,wallpapers/studio/general/0107_ocean_inferno_stillness_neon_noir.jpg,2314,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Deep water, waves, currents, suspended droplets, foam, bubbles, translucent depths and fluid underwater forms. Intense internal illumination, brilliant hot highlights, deep surrounding shadows, glowing atmospheric haze and aggressive high-contrast luminosity. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Hot magenta, cyan and violet against near-black."
534,0534_mineral_dream_stillness_neon_noir.jpg,general,mineral,dream,stillness,neon_noir,,149750172,previews/studio/general/0534_mineral_dream_stillness_neon_noir.jpg,wallpapers/studio/general/0534_mineral_dream_stillness_neon_noir.jpg,64022,ok,"A single striking abstract artwork made as a mobile phone wallpaper. Vertical 9:16 mobile wallpaper, full-bleed edge to edge composition. The upper region of the frame is open and unadorned — atmosphere, gradient falloff or empty depth, no detail and no focal point there. The principal subject sits in the lower two thirds, weighted below centre and placed off the vertical axis. Clear depth across three planes: near, middle and far. No text, no letterforms, no numerals, no signature, no watermark, no logo, no border and no frame. Crystals, geodes, stone, metallic ore, fractured rock, polished mineral surfaces and intricate geological structures. Soft diffused illumination, luminous haze, gentle tonal transitions, restrained contrast, subtle bloom and an ethereal atmospheric glow. Centered, balanced composition with generous negative space, minimal directional movement, simple large forms and a strong sense of visual stability. Hot magenta, cyan and violet against near-black."
